datetime,day_of_month,weekday,month,year,hour_of_day,minute_of_hour,author,body
2019-10-12 08:15:00,12,Saturday,October,2019,8,15,Carol,<Media omitted>
2019-10-12 10:54:00,12,Saturday,October,2019,10,54,Arizona,S
2019-10-12 16:51:00,12,Saturday,October,2019,16,51,Arizona,"This is probably my first home, and we're really just following the normal route where we do not really change where we live"
2019-10-12 23:09:00,12,Saturday,October,2019,23,9,Arizona,"I'm thinking, that maybe we'll find something else"
2019-10-12 23:59:00,12,Saturday,October,2019,23,59,Bette Porter,"What do you do on Sundays?

Merry Christmas all guys"
2019-10-13 00:31:00,13,Sunday,October,2019,0,31,Bette Porter,You do feel like you're in the right place here
2019-10-13 00:37:00,13,Sunday,October,2019,0,37,Carol,<Media omitted>
2019-10-13 01:39:00,13,Sunday,October,2019,1,39,Waverly,"Maggie:

Yeah"
2019-10-13 05:05:00,13,Sunday,October,2019,5,5,Bette Porter,"Would you? Come out? I think I can get out here and stay here a bit, but if we don't, I mean, this is my apartment"
2019-10-13 08:40:00,13,Sunday,October,2019,8,40,Therese,"I pulled aside my clothes, and I sat on the bed with my hands on my hips"
2019-10-13 09:54:00,13,Sunday,October,2019,9,54,Bette Porter,Soon
2019-10-13 14:11:00,13,Sunday,October,2019,14,11,Carol,"In other words, you read about all the people you see through your eyes"
2019-10-13 22:27:00,13,Sunday,October,2019,22,27,Waverly,Dear I
2019-10-14 02:29:00,14,Monday,October,2019,2,29,Therese,I'll come look after you
2019-10-14 08:10:00,14,Monday,October,2019,8,10,Arizona,It is not going to come cheap
2019-10-14 10:37:00,14,Monday,October,2019,10,37,Arizona,<Media omitted>
2019-10-14 14:15:00,14,Monday,October,2019,14,15,Arizona,He'd have some kind of beer thrown over his head
2019-10-14 22:11:00,14,Monday,October,2019,22,11,Carol,"If you’d like to come and go on some of the trails, you don't have to"
2019-10-15 00:39:00,15,Tuesday,October,2019,0,39,Carol,The reason why I do
2019-10-15 01:45:00,15,Tuesday,October,2019,1,45,Carol,<Media omitted>
2019-10-15 12:06:00,15,Tuesday,October,2019,12,6,Bette Porter,<Media omitted>
2019-10-15 15:54:00,15,Tuesday,October,2019,15,54,Waverly,On and on
2019-10-15 16:04:00,15,Tuesday,October,2019,16,4,Arizona,<Media omitted>
2019-10-15 23:08:00,15,Tuesday,October,2019,23,8,Waverly,Maybe I should just go home a little bit longer
2019-10-16 02:15:00,16,Wednesday,October,2019,2,15,Therese,"Do you want to be in my office’ or do you want to get in my car and leave it there, or whatever"
2019-10-16 04:42:00,16,Wednesday,October,2019,4,42,Therese,"I don't hate anyone because I love that person, but I do dislike those who treat me like garbage and keep me in the middle of things"
2019-10-16 06:24:00,16,Wednesday,October,2019,6,24,Carol,I want you to learn how to live
2019-10-16 06:46:00,16,Wednesday,October,2019,6,46,Arizona,"[29/12/2014, 5:37:21 PM] Izzy (@iglvzx): oh"
2019-10-16 10:09:00,16,Wednesday,October,2019,10,9,Therese,<Media omitted>
2019-10-17 11:30:00,17,Thursday,October,2019,11,30,Therese,There are some things I need to do for the day
2019-10-17 20:06:00,17,Thursday,October,2019,20,6,Waverly,"It is a nice, quiet room"
2019-10-17 20:23:00,17,Thursday,October,2019,20,23,Carol,<Media omitted>
2019-10-18 04:23:00,18,Friday,October,2019,4,23,Therese,You will never see a picture of your parents without seeing the sofa (laugh/pause)(laugh/pause) but they seem very close together
2019-10-18 04:25:00,18,Friday,October,2019,4,25,Carol,"What do you do on Sundays?

You are going to start your day off with an episode of Game of Thrones on HBO"
2019-10-18 07:46:00,18,Friday,October,2019,7,46,Therese,"It feels so close! I can't wait to show you how much I want you, baby"
2019-10-18 09:22:00,18,Friday,October,2019,9,22,Carol,I know you're not exactly a woman
2019-10-18 09:42:00,18,Friday,October,2019,9,42,Waverly,You can't believe it
2019-10-18 18:01:00,18,Friday,October,2019,18,1,Therese,"""Let's get out, and see for ourselves what we can do with each other"
2019-10-19 02:23:00,19,Saturday,October,2019,2,23,Arizona,"[29/12/2014, 4:26:20 AM] Dan Olson: https://twitter"
2019-10-19 05:29:00,19,Saturday,October,2019,5,29,Carol,I don't know how I would go about that
2019-10-19 13:15:00,19,Saturday,October,2019,13,15,Therese,I’m going away for awhile
2019-10-19 21:02:00,19,Saturday,October,2019,21,2,Carol,It's really small
2019-10-20 01:23:00,20,Sunday,October,2019,1,23,Waverly,"That's my business, if you will"
2019-10-20 04:55:00,20,Sunday,October,2019,4,55,Therese,I was hoping you might like to come live with me but I guess you won’t
2019-10-20 05:56:00,20,Sunday,October,2019,5,56,Carol,I was getting off in the car
2019-10-20 06:01:00,20,Sunday,October,2019,6,1,Waverly,Hermione didn't respond and was stopped as Harry continued to walk towards her
2019-10-20 09:43:00,20,Sunday,October,2019,9,43,Arizona,<Media omitted>
2019-10-20 11:25:00,20,Sunday,October,2019,11,25,Bette Porter,She smiled
2019-10-20 16:33:00,20,Sunday,October,2019,16,33,Therese,If they didn't you may want to try another game as others will probably like the story further
2019-10-20 20:00:00,20,Sunday,October,2019,20,0,Waverly,<Media omitted>
2019-10-21 04:40:00,21,Monday,October,2019,4,40,Arizona,<Media omitted>
2019-10-21 05:34:00,21,Monday,October,2019,5,34,Bette Porter,"And if you're not very productive during work hours, I'll work them out"
2019-10-21 10:35:00,21,Monday,October,2019,10,35,Bette Porter,"All of this is to say that I don't know what we can do, and that there can be no progress there"
2019-10-21 10:55:00,21,Monday,October,2019,10,55,Therese,<Media omitted>
2019-10-21 15:04:00,21,Monday,October,2019,15,4,Arizona,""" ""Now I want that police tape to make me"
2019-10-21 16:33:00,21,Monday,October,2019,16,33,Waverly,<Media omitted>
2019-10-22 07:16:00,22,Tuesday,October,2019,7,16,Therese,We're expecting our third child this year
2019-10-22 11:06:00,22,Tuesday,October,2019,11,6,Waverly,"Yeah, but here's the thing"
2019-10-22 13:31:00,22,Tuesday,October,2019,13,31,Carol,Let's head out to the field to relax
2019-10-22 19:39:00,22,Tuesday,October,2019,19,39,Carol,"I love you, I hope you just stay this way"
2019-10-23 07:37:00,23,Wednesday,October,2019,7,37,Waverly,He was probably the only wizard who looked at me like Harry
2019-10-23 08:34:00,23,Wednesday,October,2019,8,34,Carol,"Will you follow it up as a whole?

I'm very happy with being alone on a Sunday morning but at some point I have to get away from stuff that I am having to do, because I am having a lot of fun with it"
2019-10-23 12:34:00,23,Wednesday,October,2019,12,34,Waverly,<Media omitted>
2019-10-23 13:00:00,23,Wednesday,October,2019,13,0,Carol,"First, I want everyone to look more at a time period and see why you need to do it"
2019-10-23 13:46:00,23,Wednesday,October,2019,13,46,Bette Porter,"They see the issues we really need, and they realize that it's time to unite"
2019-10-23 17:47:00,23,Wednesday,October,2019,17,47,Bette Porter,<Media omitted>
2019-10-23 18:01:00,23,Wednesday,October,2019,18,1,Arizona,"Let me take you to lunch, it’s the least I can do"
2019-10-23 18:13:00,23,Wednesday,October,2019,18,13,Carol,"NARRATOR: Even now, young girls are so concerned about where they're going when they move into college"
2019-10-23 19:22:00,23,Wednesday,October,2019,19,22,Carol,Maybe you’d like to come visit me sometime
2019-10-23 19:49:00,23,Wednesday,October,2019,19,49,Therese,"Let me take you to lunch, it’s the least I can do"
2019-10-23 23:20:00,23,Wednesday,October,2019,23,20,Carol,Don't take advantage of anything
2019-10-24 10:48:00,24,Thursday,October,2019,10,48,Carol,I have a copy of all the documents on the internet
2019-10-25 06:46:00,25,Friday,October,2019,6,46,Bette Porter,"This will only encourage a conversation, so ask them to have more of a conversation than you want them to have"
2019-10-25 16:38:00,25,Friday,October,2019,16,38,Bette Porter,<Media omitted>
2019-10-25 16:52:00,25,Friday,October,2019,16,52,Arizona,I’m meeting some people at the Oak Room at 9 if you want to have dinner – if you change your mind
2019-10-26 02:45:00,26,Saturday,October,2019,2,45,Arizona,"""The Lord said to Moses: What say you of it, for I'm no longer a man, nor have I been married? 'Where is my wife?' replied he"
2019-10-26 03:33:00,26,Saturday,October,2019,3,33,Arizona,Big enough for two
2019-10-26 07:12:00,26,Saturday,October,2019,7,12,Carol,"""

「Wake up and put the door through my hands"
2019-10-26 13:02:00,26,Saturday,October,2019,13,2,Bette Porter,I’m going away for awhile
2019-10-26 13:44:00,26,Saturday,October,2019,13,44,Waverly,"Because it may just be this simple:

You don't have to live in this life no matter what you say, if you come with what you want you'll"
2019-10-26 16:37:00,26,Saturday,October,2019,16,37,Waverly,"Would you? Would you like to talk, talk, talk about it?

José, as you'll recall, was a journalist, so he did his job"
2019-10-26 19:45:00,26,Saturday,October,2019,19,45,Bette Porter,"And to just let you know that I'm going to never, ever forgive you"
2019-10-26 19:47:00,26,Saturday,October,2019,19,47,Therese,It was an emotional time
2019-10-26 21:59:00,26,Saturday,October,2019,21,59,Carol,I thought that it was odd how everyone else took care of their job
2019-10-26 22:45:00,26,Saturday,October,2019,22,45,Bette Porter,""" ""What do you mean?"" he said, turning to her"
2019-10-27 02:21:00,27,Sunday,October,2019,2,21,Carol,<Media omitted>
2019-10-27 08:17:00,27,Sunday,October,2019,8,17,Waverly,But there is nothing here that will bring the joy of life to the man so that I will send you a good day
2019-10-27 11:39:00,27,Sunday,October,2019,11,39,Arizona,"Oh, wait"
2019-10-27 12:09:00,27,Sunday,October,2019,12,9,Therese,<Media omitted>
2019-10-27 17:31:00,27,Sunday,October,2019,17,31,Waverly,I'm sure I'll go and see her
2019-10-27 20:33:00,27,Sunday,October,2019,20,33,Bette Porter,"Not that I am going to do that, but maybe you can come sit with me on the couch and watch me dance with that damn head"
2019-10-27 21:34:00,27,Sunday,October,2019,21,34,Therese,"Yes, you heard me"
2019-10-28 08:19:00,28,Monday,October,2019,8,19,Bette Porter,<Media omitted>
2019-10-28 11:21:00,28,Monday,October,2019,11,21,Arizona,I'm not talking about the type of people you see in the streets and you see people making statements without the knowledge that my profile makes others want to reach out to me
2019-10-29 13:32:00,29,Tuesday,October,2019,13,32,Waverly,And that's what will change if you do not want to go through what the world looks like
2019-10-29 17:35:00,29,Tuesday,October,2019,17,35,Arizona,"We had to beat our rivals (Team FZ, Team Flash, and the rest) on an arena arena after"
2019-10-29 19:05:00,29,Tuesday,October,2019,19,5,Bette Porter,Thank you
2019-10-29 19:15:00,29,Tuesday,October,2019,19,15,Arizona,I like them
2019-10-29 20:42:00,29,Tuesday,October,2019,20,42,Carol,"""So?""

""I'll stay in the house, too"
2019-10-30 06:51:00,30,Wednesday,October,2019,6,51,Waverly,Come on
2019-10-30 22:34:00,30,Wednesday,October,2019,22,34,Therese,I can't
2019-10-30 23:33:00,30,Wednesday,October,2019,23,33,Carol,Maybe you’d like to come visit me sometime
2019-10-30 23:40:00,30,Wednesday,October,2019,23,40,Therese,The room seemed to be silent
2019-10-31 02:09:00,31,Thursday,October,2019,2,9,Waverly,"""

""We're here to do this"
2019-10-31 11:54:00,31,Thursday,October,2019,11,54,Arizona,I
2019-10-31 12:35:00,31,Thursday,October,2019,12,35,Waverly,I'm sorry for your not feeling like home
2019-11-01 03:41:00,1,Friday,November,2019,3,41,Carol,The only reason they were at my apartment was so i could see that they're getting back in the car with me
2019-11-01 12:14:00,1,Friday,November,2019,12,14,Bette Porter,"Do you think Marcellus is a good friend of yours?

MILK: No"
2019-11-01 13:26:00,1,Friday,November,2019,13,26,Arizona,"She could see the little black boy that had started as the small blonde looked over his shoulder, a dark brown man in a deep blue coat and cloak walking by in front of his door and a pair of blondes in brown boots walking up front, standing by the side of the corridor"
2019-11-01 20:45:00,1,Friday,November,2019,20,45,Therese,<Media omitted>
2019-11-02 05:04:00,2,Saturday,November,2019,5,4,Carol,"But as soon as you're twelve, it's not going to be because you're a good guy—it's going to be because you want me to play with you"
2019-11-02 07:36:00,2,Saturday,November,2019,7,36,Therese,"Anyway, the apartment’s a nice big one"
2019-11-03 08:42:00,3,Sunday,November,2019,8,42,Carol,<Media omitted>
2019-11-03 12:57:00,3,Sunday,November,2019,12,57,Waverly,<Media omitted>
2019-11-04 01:26:00,4,Monday,November,2019,1,26,Arizona,<Media omitted>
2019-11-04 02:54:00,4,Monday,November,2019,2,54,Arizona,I'm thinking
2019-11-04 04:43:00,4,Monday,November,2019,4,43,Waverly,R
2019-11-04 15:12:00,4,Monday,November,2019,15,12,Therese,I'm just trying so I can keep them moving
2019-11-04 21:20:00,4,Monday,November,2019,21,20,Bette Porter,Wherever my car will take me
2019-11-05 04:02:00,5,Tuesday,November,2019,4,2,Waverly,"com/tuesday_event_2016_6_28/ ‖

""I'm a former professional wrestler who has a professional wrestling tournament at the end of the year because of a few weeks last week"
2019-11-05 16:00:00,5,Tuesday,November,2019,16,0,Arizona,I'll pay you for it when you come tonight
2019-11-05 16:46:00,5,Tuesday,November,2019,16,46,Waverly,I don't…I didn't ask for it you said
2019-11-05 23:04:00,5,Tuesday,November,2019,23,4,Bette Porter,I'd get to eat with my friends who were always around for lunch
2019-11-06 08:00:00,6,Wednesday,November,2019,8,0,Arizona,2) These examples came from a 2d World
2019-11-06 09:48:00,6,Wednesday,November,2019,9,48,Carol,You were so sorry
2019-11-06 10:47:00,6,Wednesday,November,2019,10,47,Carol,<Media omitted>
2019-11-06 22:27:00,6,Wednesday,November,2019,22,27,Bette Porter,""" She looked down at them both as she spoke"
2019-11-07 10:00:00,7,Thursday,November,2019,10,0,Bette Porter,Go back to Facebook and try and post him
2019-11-07 19:10:00,7,Thursday,November,2019,19,10,Waverly,"Would you? No? I really would like to stay, but I think it's about time I had a chance"
2019-11-07 21:52:00,7,Thursday,November,2019,21,52,Therese,Maybe I'll do this better
2019-11-08 09:10:00,8,Friday,November,2019,9,10,Waverly,Soon
2019-11-08 09:19:00,8,Friday,November,2019,9,19,Bette Porter,"What do you want? (he comes out of his chair, and holds out his arms to try to block his friend's gaze from moving) Please, please I can't see this through your eyes"
2019-11-08 09:29:00,8,Friday,November,2019,9,29,Waverly,A
2019-11-08 10:48:00,8,Friday,November,2019,10,48,Bette Porter,"As he exited the vehicle, the other officer was on his knees"
2019-11-08 11:55:00,8,Friday,November,2019,11,55,Waverly,Just as much as you love having me on my knees and sucking your ass while you stroke your cock until I cum all over your face
2019-11-08 14:31:00,8,Friday,November,2019,14,31,Carol,I'm going to go take care of everything
